reservation_datetime,heure,heure_int,minute,jour_semaine,season,ville,gouvernorat,zone_type,latitude,longitude,population,intensite_ville,has_beach,beach_name,periode,cause_circulation,weather_code,weathercode_raw,weather_label,weather_mult,temperature_2m,precipitation,rain,windspeed_10m,visibility,sunrise,sunset,trafic_niveau,trafic_label,demande,indice_congestion,retard_estime_min,vitesse_moy_kmh,chauffeurs_actifs,is_night,is_ramadan_slot,is_friday_slot,is_school_slot,is_prayer_slot,is_beach_hour,beach_peak_reason,beach_surge_applied,beach_surge_value,surge_multiplier
2026-04-01 09:45:05,17:45,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,rush_iftar_ramadan,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,1,faible,surge,29,0,54,3,0,0,0,0,0,0,none,0,1.0,1.38
2026-04-01 09:45:05,18:00,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,pic_absolu_soir,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,3,élevé,surge,49,10,22,2,0,0,0,0,0,0,none,0,1.0,1.269
2026-04-01 09:45:05,18:15,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,pic_absolu_soir,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,3,élevé,surge,50,13,22,2,0,0,0,0,0,0,none,0,1.0,1.267
2026-04-01 09:45:05,18:30,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,pic_absolu_soir,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,3,élevé,surge,53,15,20,2,0,0,0,0,0,0,none,0,1.0,1.274
2026-04-01 09:45:05,18:45,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,flux_habituel,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,1,faible,surge,23,2,55,1,0,0,0,0,0,0,none,0,1.0,1.281
2026-04-01 09:45:05,19:00,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,fin_embouteillage_soir,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,2,modéré,rush,31,6,35,4,0,0,0,0,0,0,none,0,1.0,1.021
2026-04-01 09:45:05,19:15,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,fin_embouteillage_soir,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,2,modéré,rush,35,2,32,3,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,19:30,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,fin_embouteillage_soir,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,2,modéré,rush,36,7,33,4,0,0,0,0,0,0,none,0,1.0,1.078
2026-04-01 09:45:05,19:45,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,fin_embouteillage_soir,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,2,modéré,rush,32,7,34,5,0,0,0,0,0,0,none,0,1.0,1.092
2026-04-01 09:45:05,20:00,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,sorties_restaurants_cafés,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,2,modéré,rush,36,2,36,3,0,0,0,0,0,0,none,0,1.0,1.066
2026-04-01 09:45:05,20:15,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,sorties_restaurants_cafés,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,2,modéré,rush,32,7,34,3,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,20:30,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,sorties_restaurants_cafés,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,2,modéré,rush,36,5,37,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,20:45,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,sorties_restaurants_cafés,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,2,modéré,rush,30,3,33,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,21:00,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,sorties_restaurants_cafés,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,1,faible,rush,21,4,57,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,21:15,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,sorties_restaurants_cafés,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,1,faible,rush,20,5,56,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,21:30,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,sorties_restaurants_cafés,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,1,faible,rush,24,3,56,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,21:45,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,sorties_restaurants_cafés,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,1,faible,rush,22,2,56,2,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,22:00,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,sortie_prière_tarawih,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,1,faible,normal,18,3,57,2,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,22:30,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,sortie_prière_tarawih,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,1,faible,normal,18,2,52,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,23:00,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,flux_habituel,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,1,faible,normal,19,2,53,3,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,23:15,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,flux_habituel,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,1,faible,normal,18,3,55,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,23:30,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,retour_soirées_tardives,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,1,faible,normal,18,4,58,3,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,23:45,9,45,2,printemps,Sejnane,Bizerte,intérieure,37.0583,9.2333,18000,1,0,,matin_normal,retour_soirées_tardives,1,2,clair,1.0,11.1,0.0,0.0,17.6,39340.0,06:08,18:45,1,faible,normal,20,4,55,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,00:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,28,3,47,7,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,00:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,30,5,47,7,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,01:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,29,0,48,4,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,01:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,24,2,52,7,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,02:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,26,2,48,3,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,02:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,suhoor_restaurants,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,26,1,50,4,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,03:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,29,0,52,6,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,03:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,25,3,47,4,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,04:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,26,2,49,5,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,04:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,27,2,50,7,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,05:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,27,4,51,5,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,05:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,28,5,49,7,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,06:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,40,4,29,12,0,0,0,0,0,0,none,0,1.0,1.017
2026-04-01 09:45:05,06:15,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,40,8,33,12,0,0,0,0,0,0,none,0,1.0,1.064
2026-04-01 09:45:05,06:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,début_journée_travail,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,45,5,33,12,0,0,0,0,0,0,none,0,1.0,1.226
2026-04-01 09:45:05,06:45,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,début_journée_travail,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,38,9,29,13,0,0,0,0,0,0,none,0,1.0,1.103
2026-04-01 09:45:05,07:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_absolu_matin,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,62,14,18,12,0,0,0,0,0,0,none,0,1.0,1.599
2026-04-01 09:45:05,07:15,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_absolu_matin,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,62,13,16,9,0,0,0,0,0,0,none,0,1.0,1.61
2026-04-01 09:45:05,07:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_absolu_matin,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,63,17,16,11,0,0,0,0,0,0,none,0,1.0,1.527
2026-04-01 09:45:05,07:45,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,surge,35,1,52,9,0,0,0,0,0,0,none,0,1.0,1.403
2026-04-01 09:45:05,08:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_absolu_matin,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,58,12,20,11,0,0,0,0,0,0,none,0,1.0,1.457
2026-04-01 09:45:05,08:15,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_absolu_matin,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,61,15,15,9,0,0,0,0,0,0,none,0,1.0,1.569
2026-04-01 09:45:05,08:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_absolu_matin,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,64,17,19,9,0,0,0,0,0,0,none,0,1.0,1.561
2026-04-01 09:45:05,08:45,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,surge,39,4,52,11,0,0,0,0,0,0,none,0,1.0,1.517
2026-04-01 09:45:05,09:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,fin_rush_entrée_bureau,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,41,8,29,11,0,0,0,0,0,0,none,0,1.0,1.145
2026-04-01 09:45:05,09:15,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,fin_rush_entrée_bureau,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,41,5,32,9,0,0,0,0,0,0,none,0,1.0,1.269
2026-04-01 09:45:05,09:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,fin_rush_entrée_bureau,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,45,8,34,10,0,0,0,0,0,0,none,0,1.0,1.228
2026-04-01 09:45:05,09:45,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,fin_rush_entrée_bureau,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,47,3,29,9,0,0,0,0,0,0,none,0,1.0,1.368
2026-04-01 09:45:05,10:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,27,2,47,10,0,0,0,0,0,0,none,0,1.0,1.065
2026-04-01 09:45:05,10:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,30,5,50,11,0,0,0,0,0,0,none,0,1.0,1.012
2026-04-01 09:45:05,11:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,24,5,50,12,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,11:15,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,25,3,49,13,0,0,0,0,0,0,none,0,1.0,1.086
2026-04-01 09:45:05,11:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,préparation_prière_vendredi,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,28,2,48,10,0,0,0,0,0,0,none,0,1.0,1.081
2026-04-01 09:45:05,11:45,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,préparation_prière_vendredi,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,27,1,50,11,0,0,0,0,0,0,none,0,1.0,1.038
2026-04-01 09:45:05,12:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,prière_dhuhr_mosquée,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,40,8,33,10,0,0,0,0,0,0,none,0,1.0,1.061
2026-04-01 09:45:05,12:15,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,sortie_lycées_collèges,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,45,4,31,9,0,0,0,0,0,0,none,0,1.0,1.38
2026-04-01 09:45:05,12:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,sortie_mosquée_jumu3a,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,52,6,30,10,0,0,0,0,0,0,none,0,1.0,1.496
2026-04-01 09:45:05,12:45,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,sortie_mosquée_jumu3a,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,48,4,31,10,0,0,0,0,0,0,none,0,1.0,1.488
2026-04-01 09:45:05,13:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_déjeuner_retour_maison,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,63,12,20,10,0,0,0,0,0,0,none,0,1.0,1.567
2026-04-01 09:45:05,13:15,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_déjeuner_retour_maison,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,57,11,20,12,0,0,0,0,0,0,none,0,1.0,1.33
2026-04-01 09:45:05,13:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_déjeuner_retour_maison,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,60,12,19,10,0,0,0,0,0,0,none,0,1.0,1.616
2026-04-01 09:45:05,13:45,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_déjeuner_retour_maison,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,24,2,47,10,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,14:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,reprise_après_déjeuner,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,42,6,32,9,0,0,0,0,0,0,none,0,1.0,1.158
2026-04-01 09:45:05,14:15,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,reprise_après_déjeuner,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,40,8,34,11,0,0,0,0,0,0,none,0,1.0,1.198
2026-04-01 09:45:05,14:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,reprise_après_déjeuner,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,47,5,32,13,0,0,0,0,0,0,none,0,1.0,1.319
2026-04-01 09:45:05,14:45,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,reprise_après_déjeuner,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,40,8,29,10,0,0,0,0,0,0,none,0,1.0,1.22
2026-04-01 09:45:05,15:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,28,5,52,12,0,0,0,0,0,0,none,0,1.0,1.01
2026-04-01 09:45:05,15:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,normal,27,2,50,9,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,16:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,46,8,33,11,0,0,0,0,0,0,none,0,1.0,1.187
2026-04-01 09:45:05,16:15,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,45,7,33,13,0,0,0,0,0,0,none,0,1.0,1.36
2026-04-01 09:45:05,16:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,sortie_écoles_privées,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,42,3,34,12,0,0,0,0,0,0,none,0,1.0,1.313
2026-04-01 09:45:05,16:45,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,sortie_écoles_privées,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,42,7,31,12,0,0,0,0,0,0,none,0,1.0,1.192
2026-04-01 09:45:05,17:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_absolu_soir,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,63,14,16,12,0,0,0,0,0,0,none,0,1.0,1.541
2026-04-01 09:45:05,17:15,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_absolu_soir,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,62,12,16,10,0,0,0,0,0,0,none,0,1.0,1.592
2026-04-01 09:45:05,17:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_absolu_soir,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,60,17,17,12,0,0,0,0,0,0,none,0,1.0,1.508
2026-04-01 09:45:05,17:45,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,rush_iftar_ramadan,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,surge,39,1,49,11,0,0,0,0,0,0,none,0,1.0,1.608
2026-04-01 09:45:05,18:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_absolu_soir,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,58,14,15,9,0,0,0,0,0,0,none,0,1.0,1.515
2026-04-01 09:45:05,18:15,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_absolu_soir,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,58,12,19,10,0,0,0,0,0,0,none,0,1.0,1.48
2026-04-01 09:45:05,18:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,pic_absolu_soir,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,3,élevé,surge,63,16,16,10,0,0,0,0,0,0,none,0,1.0,1.488
2026-04-01 09:45:05,18:45,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,flux_habituel,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,1,faible,surge,40,2,51,13,0,0,0,0,0,0,none,0,1.0,1.587
2026-04-01 09:45:05,19:00,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,fin_embouteillage_soir,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,42,6,33,13,0,0,0,0,0,0,none,0,1.0,1.24
2026-04-01 09:45:05,19:15,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,fin_embouteillage_soir,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,41,4,34,13,0,0,0,0,0,0,none,0,1.0,1.121
2026-04-01 09:45:05,19:30,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,fin_embouteillage_soir,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,41,6,31,13,0,0,0,0,0,0,none,0,1.0,1.276
2026-04-01 09:45:05,19:45,9,45,2,printemps,Béja,Béja,nord-ouest,36.7256,9.1817,57000,2,0,,matin_normal,fin_embouteillage_soir,1,3,clair,1.0,9.3,0.0,0.0,25.5,36860.0,06:09,18:45,2,modéré,rush,43,7,33,10,0,0,0,0,0,0,none,0,1.0,1.271
