ville,gouvernorat,zone_type,latitude,longitude,population,intensite_ville,has_beach,beach_name,heure,heure_int,minute,periode,cause_circulation,trafic_niveau,trafic_label,demande,is_night,is_ramadan_slot,is_friday_slot,is_school_slot,is_prayer_slot,is_beach_hour,beach_peak_reason,beach_surge_applied,beach_surge_value,surge_multiplier,indice_congestion,retard_estime_min,vitesse_moy_kmh,chauffeurs_actifs
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,19:30,19,30,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.316,48,7,34,18
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,19:45,19,45,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.305,43,8,34,16
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,20:00,20,0,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.339,49,8,29,8
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,20:15,20,15,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.149,45,5,31,6
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,20:30,20,30,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.11,38,7,31,7
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,20:45,20,45,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.161,44,7,31,6
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,21:00,21,0,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.135,27,0,51,5
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,21:15,21,15,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.157,29,4,48,8
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,21:30,21,30,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.152,30,1,48,5
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,21:45,21,45,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.121,30,1,51,7
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,22:00,22,0,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.0,24,5,48,7
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,22:30,22,30,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.0,28,2,47,5
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,23:00,23,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,25,5,48,5
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,23:15,23,15,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,24,1,49,9
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,23:30,23,30,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,24,3,50,6
Kasserine,Kasserine,centre,35.1722,8.8306,82000,2,0,,23:45,23,45,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,28,0,47,7
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,00:00,0,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,29,1,52,2
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,00:30,0,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,29,1,51,1
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,01:00,1,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,27,3,48,1
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,01:30,1,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,30,1,49,2
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,02:00,2,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,26,3,52,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,02:30,2,30,ramadan_suhoor,suhoor_restaurants,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.0,29,2,51,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,03:00,3,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,28,2,49,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,03:30,3,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,30,4,48,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,04:00,4,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,25,2,49,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,04:30,4,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,26,1,51,2
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,05:00,5,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,25,0,47,2
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,05:30,5,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,29,1,47,2
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,06:00,6,0,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.062,42,5,30,7
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,06:15,6,15,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.041,41,6,33,6
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,06:30,6,30,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.205,40,7,34,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,06:45,6,45,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.067,40,7,34,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,07:00,7,0,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.613,62,15,20,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,07:15,7,15,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.581,61,15,19,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,07:30,7,30,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.516,63,17,18,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,07:45,7,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,1.44,38,1,48,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,08:00,8,0,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.463,63,16,18,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,08:15,8,15,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.603,60,17,17,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,08:30,8,30,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.573,59,15,20,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,08:45,8,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,1.524,34,4,47,6
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,09:00,9,0,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.215,40,7,33,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,09:15,9,15,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.227,41,7,32,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,09:30,9,30,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.263,43,7,31,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,09:45,9,45,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.347,48,8,31,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,10:00,10,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.083,29,0,49,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,10:30,10,30,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.025,29,5,47,7
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,11:00,11,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,26,1,49,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,11:15,11,15,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.084,27,2,52,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,11:30,11,30,vendredi_jumu3a,préparation_prière_vendredi,1,faible,normal,0,0,1,0,0,1,afflux_plage_matin,0,1.0,1.114,28,0,48,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,11:45,11,45,vendredi_jumu3a,préparation_prière_vendredi,1,faible,normal,0,0,1,0,0,1,afflux_plage_matin,0,1.0,1.079,26,0,50,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,12:00,12,0,prière_dhuhr,prière_dhuhr_mosquée,2,modéré,rush,0,0,0,0,1,0,,0,1.0,1.044,40,3,29,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,12:15,12,15,sortie_école_midi,sortie_lycées_collèges,2,modéré,rush,0,0,0,1,0,0,,0,1.0,1.364,49,9,29,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,12:30,12,30,vendredi_jumu3a,sortie_mosquée_jumu3a,2,modéré,rush,0,0,1,0,0,0,,0,1.0,1.491,49,9,29,7
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,12:45,12,45,vendredi_jumu3a,sortie_mosquée_jumu3a,2,modéré,rush,0,0,1,0,0,0,,0,1.0,1.527,48,5,30,6
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,13:00,13,0,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.594,62,13,17,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,13:15,13,15,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.312,59,12,18,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,13:30,13,30,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.609,65,13,17,6
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,13:45,13,45,déjeuner_tunisien,pic_déjeuner_retour_maison,1,faible,normal,0,0,0,0,0,0,,0,1.0,1.0,27,2,47,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,14:00,14,0,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.2,46,4,32,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,14:15,14,15,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.245,43,7,31,6
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,14:30,14,30,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.342,47,8,30,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,14:45,14,45,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.194,42,7,32,6
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,15:00,15,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.0,25,1,51,6
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,15:30,15,30,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.0,25,5,49,6
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,16:00,16,0,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.138,44,6,31,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,16:15,16,15,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.334,47,3,31,7
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,16:30,16,30,pré_rush_soir,sortie_écoles_privées,2,modéré,rush,0,0,0,1,0,1,afflux_plage_après_midi,0,1.0,1.294,44,5,33,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,16:45,16,45,pré_rush_soir,sortie_écoles_privées,2,modéré,rush,0,0,0,1,0,1,afflux_plage_après_midi,0,1.0,1.215,41,6,32,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,17:00,17,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.485,64,13,15,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,17:15,17,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.563,66,13,15,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,17:30,17,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.551,63,13,16,6
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,17:45,17,45,ramadan_iftar,rush_iftar_ramadan,1,faible,surge,0,1,0,0,0,0,,0,1.0,1.676,41,0,48,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,18:00,18,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.483,62,14,16,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,18:15,18,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.506,62,13,16,7
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,18:30,18,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.475,61,13,16,5
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,18:45,18,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,1.584,39,2,52,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,19:00,19,0,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.223,43,8,33,7
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,19:15,19,15,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.17,42,4,29,6
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,19:30,19,30,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.243,43,4,32,6
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,19:45,19,45,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.301,43,3,30,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,20:00,20,0,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.29,48,6,33,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,20:15,20,15,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.136,44,5,31,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,20:30,20,30,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.094,42,7,34,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,20:45,20,45,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.105,41,3,30,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,21:00,21,0,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.189,28,5,47,4
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,21:15,21,15,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.145,33,0,48,1
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,21:30,21,30,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.205,30,3,52,1
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,21:45,21,45,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.137,28,3,48,1
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,22:00,22,0,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.0,24,0,52,3
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,22:30,22,30,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.0,25,0,48,2
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,23:00,23,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,29,4,47,1
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,23:15,23,15,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,30,4,50,1
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,23:30,23,30,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,28,2,49,1
Sbeitla,Kasserine,centre,35.2333,9.1,25000,2,0,,23:45,23,45,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,29,5,49,3
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,00:00,0,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,18,3,65,2
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,00:30,0,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,21,4,62,4
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,01:00,1,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,24,3,65,1
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,01:30,1,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,21,5,63,1
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,02:00,2,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,19,3,60,1
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,02:30,2,30,ramadan_suhoor,suhoor_restaurants,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.0,22,3,64,2
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,03:00,3,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,24,4,63,1
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,03:30,3,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,20,2,64,3
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,04:00,4,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,23,1,64,4
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,04:30,4,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,22,1,59,3
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,05:00,5,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,24,0,60,2
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,05:30,5,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,21,3,64,1
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,06:00,6,0,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.0,33,7,40,4
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,06:15,6,15,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.0,34,6,37,3
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,06:30,6,30,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.0,31,7,42,4
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,06:45,6,45,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.0,36,4,42,7
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,07:00,7,0,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.126,51,12,22,4
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,07:15,7,15,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.199,50,10,21,4
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,07:30,7,30,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.12,45,13,22,7
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,07:45,7,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,1.036,25,5,63,6
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,08:00,8,0,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.049,45,11,20,4
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,08:15,8,15,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.181,52,10,19,3
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,08:30,8,30,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.155,50,8,22,6
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,08:45,8,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,1.117,23,1,65,3
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,09:00,9,0,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,32,8,38,6
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,09:15,9,15,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,31,8,39,6
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,09:30,9,30,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,30,3,40,5
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,09:45,9,45,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,36,7,38,6
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,10:00,10,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,24,4,64,3
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,10:30,10,30,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,23,1,62,5
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,11:00,11,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,21,3,60,7
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,11:15,11,15,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,20,3,64,7
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,11:30,11,30,vendredi_jumu3a,préparation_prière_vendredi,1,faible,normal,0,0,1,0,0,1,afflux_plage_matin,0,1.0,1.0,21,5,65,5
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,11:45,11,45,vendredi_jumu3a,préparation_prière_vendredi,1,faible,normal,0,0,1,0,0,1,afflux_plage_matin,0,1.0,1.0,24,3,63,6
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,12:00,12,0,prière_dhuhr,prière_dhuhr_mosquée,2,modéré,rush,0,0,0,0,1,0,,0,1.0,1.0,33,6,37,4
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,12:15,12,15,sortie_école_midi,sortie_lycées_collèges,2,modéré,rush,0,0,0,1,0,0,,0,1.0,1.0,32,5,42,3
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,12:30,12,30,vendredi_jumu3a,sortie_mosquée_jumu3a,2,modéré,rush,0,0,1,0,0,0,,0,1.0,1.092,34,3,39,6
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,12:45,12,45,vendredi_jumu3a,sortie_mosquée_jumu3a,2,modéré,rush,0,0,1,0,0,0,,0,1.0,1.148,36,4,38,4
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,13:00,13,0,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.128,51,10,21,7
Douz,Kébili,sud-ouest,33.4583,9.0236,27000,1,0,,13:15,13,15,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.016,45,11,23,7
